,Model,Weeks ahead,Location,RMSE,NRMSE,MAPE
3184,KITmetricslab-select_ensemble,3,MN,14.736000278455963,0.5894400111382385,26.423815179274506
3185,KITmetricslab-select_ensemble,3,MO,22.02256322263141,0.3238612238622266,32.623837436227
3186,KITmetricslab-select_ensemble,3,MS,10.777266562418896,0.2912774746599702,62.7833528160377
3187,KITmetricslab-select_ensemble,3,MT,7.06149464281646,0.44134341517602876,67993997.68833794
3188,KITmetricslab-select_ensemble,3,NC,133.0470661354027,0.2766051271006293,115.69589424780003
3189,KITmetricslab-select_ensemble,3,ND,4.355536664549129,0.2562080390911253,42611058.81778554
3190,KITmetricslab-select_ensemble,3,NE,15.074029470833976,0.29556920531047015,195808260.83713666
3191,KITmetricslab-select_ensemble,3,NH,3.1078945231560473,0.2589912102630039,33.544049968248345
3192,KITmetricslab-select_ensemble,3,NJ,10.94883316566151,0.3421510364269222,19.376290551696034
3193,KITmetricslab-select_ensemble,3,NM,42.71180745358038,0.36196446994559645,53.38776882475019
3194,KITmetricslab-select_ensemble,3,NV,12.477136450720037,0.2772696989048897,31.318221621267135
3195,KITmetricslab-select_ensemble,3,NY,45.833000245515585,0.3819416687126299,30.160552968214226
3196,KITmetricslab-select_ensemble,3,OH,41.796350032354596,0.5290677219285392,420289858.02200186
3197,KITmetricslab-select_ensemble,3,OK,301.03103753992605,0.21169552569615052,363894143.35437125
3198,KITmetricslab-select_ensemble,3,OR,38.37408835238126,0.4857479538276109,44.08141375388623
3199,KITmetricslab-select_ensemble,3,PA,32.62459202081378,0.3838187296566327,26.10324779839624
3200,KITmetricslab-select_ensemble,3,RI,2.9553599770561294,0.32837333078401443,41743273.315474644
3201,KITmetricslab-select_ensemble,3,SC,35.52443410408518,0.5074919157726453,159.25787574092573
3202,KITmetricslab-select_ensemble,3,SD,2.928169837353345,0.3660212296691681,76.92394644294365
3203,KITmetricslab-select_ensemble,3,TN,33.08752914418288,0.3557798832707837,58.223097609243354
3204,KITmetricslab-select_ensemble,3,TX,34.27742430424558,0.23639602968445228,47.91347981646156
3205,KITmetricslab-select_ensemble,3,US,658.3389602944529,0.3939790306968599,25.547786677071947
3206,KITmetricslab-select_ensemble,3,UT,5.754476391088246,0.31969313283823586,38.232482999038844
3207,KITmetricslab-select_ensemble,3,VA,46.431508651102526,0.5462530429541473,40.598650961506856
3208,KITmetricslab-select_ensemble,3,VT,2.3349115006664993,0.3891519167777499,39133172.3613249
3209,KITmetricslab-select_ensemble,3,WA,32.5241135796424,0.4854345310394388,35.4100197369436
3210,KITmetricslab-select_ensemble,3,WI,7.499577856498133,0.24998592854993776,24.81831881757418
3211,KITmetricslab-select_ensemble,3,WV,11.009845051344367,0.32381897209836363,73.53745391907277
3212,KITmetricslab-select_ensemble,3,WY,4.411619233607344,0.4010562939643041,96424732.64966035
3213,KITmetricslab-select_ensemble,4,AK,8.961617974002088,0.3734007489167536,403772719.6385263
3214,KITmetricslab-select_ensemble,4,AL,29.37987750278811,0.27980835716941066,103.3624992508938
3215,KITmetricslab-select_ensemble,4,AR,12.379444493837012,0.3094861123459253,50.156063492756964
3216,KITmetricslab-select_ensemble,4,AZ,17.290468475141864,0.7204361864642443,22.496191166183653
3217,KITmetricslab-select_ensemble,4,CA,104.66091024325075,0.49602327129502727,30.44409524381477
3218,KITmetricslab-select_ensemble,4,CO,23.47336441834288,0.4790482534355689,136.0006667600176
3219,KITmetricslab-select_ensemble,4,CT,19.874106873900452,0.31053291990469456,49.73788697379294
3220,KITmetricslab-select_ensemble,4,DC,3.2336068346996476,0.40420085433745595,91.9518633364339
3221,KITmetricslab-select_ensemble,4,DE,9.217351196729368,0.34138337765664317,118.13537318120521
3222,KITmetricslab-select_ensemble,4,FL,160.45917649106642,0.6317290413034111,34.93947848686404
3223,KITmetricslab-select_ensemble,4,GA,44.20774512529789,0.8186619467647755,33.445833220273634
3224,KITmetricslab-select_ensemble,4,IA,10.727767010258185,0.3352427190705683,60.90937547818193
3225,KITmetricslab-select_ensemble,4,ID,6.892012044908128,0.29965269760470126,47.42439412697714
3226,KITmetricslab-select_ensemble,4,IL,28.532044199724012,0.3437595686713737,22.68267518093052
3227,KITmetricslab-select_ensemble,4,IN,23.654768664149238,0.46381899341469096,47.89580542514637
3228,KITmetricslab-select_ensemble,4,KS,25.87401176771468,0.2695209559136946,299.2981137718577
3229,KITmetricslab-select_ensemble,4,KY,14.442198790168517,0.3800578628991715,32.34750345124285
3230,KITmetricslab-select_ensemble,4,LA,19.59219649555716,0.3014184076239564,56.42715572736535
3231,KITmetricslab-select_ensemble,4,MA,21.956597880388276,0.44809383429363825,31.089539766301066
3232,KITmetricslab-select_ensemble,4,MD,14.555666543449039,0.5390987608684829,28.296621352161626
3233,KITmetricslab-select_ensemble,4,ME,12.590178123380035,0.29976614579476274,95485819.60246778
3234,KITmetricslab-select_ensemble,4,MI,64.35509374258142,0.5850463067507401,39.23159201721055
3235,KITmetricslab-select_ensemble,4,MN,13.372307474552455,0.5348922989820983,30.732549456838253
3236,KITmetricslab-select_ensemble,4,MO,23.153279257471798,0.34048940084517354,40.22208572785009
3237,KITmetricslab-select_ensemble,4,MS,13.909567826122544,0.3759342655708795,62.07287769614338
3238,KITmetricslab-select_ensemble,4,MT,5.776561951706464,0.361035121981654,70340446.16758423
3239,KITmetricslab-select_ensemble,4,NC,135.7235246326814,0.2976393084050031,90.14203850060832
3240,KITmetricslab-select_ensemble,4,ND,5.064853048677214,0.2979325322751302,37507639.94555804
3241,KITmetricslab-select_ensemble,4,NE,15.473889824960937,0.3034096044109988,202068602.21236807
3242,KITmetricslab-select_ensemble,4,NH,4.199785610063017,0.3817986918239106,33.52170863024095
3243,KITmetricslab-select_ensemble,4,NJ,18.71634062546929,0.6238780208489763,21.150830060136904
3244,KITmetricslab-select_ensemble,4,NM,48.874521730880744,0.414190862126108,55.288970450184614
3245,KITmetricslab-select_ensemble,4,NV,15.815189182070807,0.3514486484904624,33.13844321319127
3246,KITmetricslab-select_ensemble,4,NY,70.022855910872,0.5835237992572667,37.86932992815515
3247,KITmetricslab-select_ensemble,4,OH,38.31146658088927,0.48495527317581344,379679731.3425703
3248,KITmetricslab-select_ensemble,4,OK,323.9551204247481,0.22781654038308588,86.9297853627948
3249,KITmetricslab-select_ensemble,4,OR,43.47413454357844,0.5503055005516257,47.75112559701183
3250,KITmetricslab-select_ensemble,4,PA,32.59947493981269,0.3835232345860316,32.05200719492094
3251,KITmetricslab-select_ensemble,4,RI,2.7725872014185806,0.39608388591694005,42780133.49341351
3252,KITmetricslab-select_ensemble,4,SC,34.53618009998142,0.49337400142830606,163.85531937496742
3253,KITmetricslab-select_ensemble,4,SD,3.052226055041107,0.38152825688013836,74.62847739950236
3254,KITmetricslab-select_ensemble,4,TN,42.21203517175301,0.715458223250051,43.71465393934221
3255,KITmetricslab-select_ensemble,4,TX,45.219382753407515,0.3588839901064088,40.91876459007795
3256,KITmetricslab-select_ensemble,4,US,862.4032402968787,0.5161000839598316,29.205112694873943
3257,KITmetricslab-select_ensemble,4,UT,8.25477932869272,0.515923708043295,33.31982268750372
3258,KITmetricslab-select_ensemble,4,VA,54.85856604060383,0.6453948945953392,45.52845154275467
3259,KITmetricslab-select_ensemble,4,VT,2.0726133178253345,0.3454355529708891,39504550.155444935
3260,KITmetricslab-select_ensemble,4,WA,47.31613557633024,0.7062109787511978,42.791867088344546
3261,KITmetricslab-select_ensemble,4,WI,9.87377551657961,0.3291258505526536,29.890909239311643
3262,KITmetricslab-select_ensemble,4,WV,10.736515915207264,0.35788386384024207,75.87093080460426
3263,KITmetricslab-select_ensemble,4,WY,3.7991471435063553,0.34537701304603236,95791905.36154762
3264,Karlen-pypm,1,AK,14.657933005714005,0.6107472085714167,1249999938.4325397
3265,Karlen-pypm,1,AL,39.1263125445439,0.3622806717087398,287.3899946647983
3266,Karlen-pypm,1,AR,16.891960612472825,0.39283629331332154,75.10860482744597
3267,Karlen-pypm,1,AZ,19.074000629128648,0.35988680432318193,36.3067906818516
3268,Karlen-pypm,1,CA,70.10267469932941,0.3322401644517982,24.792534445397045
3269,Karlen-pypm,1,CO,31.37351590115459,0.5409226879509412,174.79739780643436
3270,Karlen-pypm,1,CT,22.966098202930915,0.35884528442079555,107.97522253825467
3271,Karlen-pypm,1,DC,2.5669372151781715,0.285215246130908,32847346.190586425
3272,Karlen-pypm,1,DE,8.749571418075288,0.32405820066945507,220.0053164428164
3273,Karlen-pypm,1,FL,69.82881449182231,0.20181738292434195,26.686401788350995
3274,Karlen-pypm,1,GA,26.457859575810993,0.2939762175090111,35.52323434527634
3275,Karlen-pypm,1,IA,17.664630385792584,0.271763544396809,269236160.48246557
3276,Karlen-pypm,1,ID,8.628779365201856,0.319584420933402,102.29532213769347
3277,Karlen-pypm,1,IL,28.138689261110464,0.3390203525434996,19.446805275060328
3278,Karlen-pypm,1,IN,18.22779471027694,0.3574077394171949,45.15557293927871
3279,Karlen-pypm,1,KS,25.790292101228065,0.26864887605445903,505.61196091148275
3280,Karlen-pypm,1,KY,11.667047612828192,0.29915506699559463,28.928962621636334
3281,Karlen-pypm,1,LA,22.259417482644658,0.34245257665607165,95.69202615892354
3282,Karlen-pypm,1,MA,13.419233708872252,0.268384674177445,27.603657149624738
3283,Karlen-pypm,1,MD,8.939052895394829,0.33107603316277145,16.458804329469302
3284,Karlen-pypm,1,ME,19.46582475348356,0.46347201794008475,200833838.09533986
3285,Karlen-pypm,1,MI,42.64484142308422,0.38768037657349297,30.08157971092531
3286,Karlen-pypm,1,MN,15.781450081239896,0.6312580032495958,38.48668512372694
3287,Karlen-pypm,1,MO,31.287297742055003,0.351542671259045,134.5761416033415
3288,Karlen-pypm,1,MS,12.746077828100688,0.3444885899486673,85.0209630482204
3289,Karlen-pypm,1,MT,5.65869537378832,0.35366846086177,73958474.77416778
3290,Karlen-pypm,1,NC,131.9322206033588,0.2742873609217439,94.69486968881145
3291,Karlen-pypm,1,ND,5.160910772334667,0.30358298660792155,68750153.77582283
3292,Karlen-pypm,1,NE,17.200993188379172,0.3372743762427289,237083475.2663172
3293,Karlen-pypm,1,NH,6.05192806742887,0.5043273389524059,63.1392333553792
3294,Karlen-pypm,1,NJ,12.099896693773879,0.3781217716804337,22.04233632993059
3295,Karlen-pypm,1,NM,41.04360486117174,0.32834883888937394,54.84179024492896
3296,Karlen-pypm,1,NV,13.472131729363893,0.2993807050969754,37.50652615994656
3297,Karlen-pypm,1,NY,24.874819932346576,0.20729016610288814,21.91485143516806
3298,Karlen-pypm,1,OH,33.30145141982053,0.42153735974456363,490277878.61443245
3299,Karlen-pypm,1,OK,292.8177405258545,0.20591964875235902,810416701.8898473
3300,Karlen-pypm,1,OR,30.400287827584794,0.38481376996942773,34.19129238498159
3301,Karlen-pypm,1,PA,45.72176724493487,0.4082300646869185,44.18945621328996
3302,Karlen-pypm,1,RI,5.887628271780299,0.6541809190867,79652894.53422621
3303,Karlen-pypm,1,SC,45.235688344491905,0.646224119207027,307.3767373251749
3304,Karlen-pypm,1,SD,2.1492246664010413,0.26865308330013016,85.95800264550265
3305,Karlen-pypm,1,TN,22.278334019101756,0.23955197870001887,51.8065753479141
3306,Karlen-pypm,1,TX,33.23334169174084,0.22304256168953585,51.60192775918816
3307,Karlen-pypm,1,US,480.56386325510016,0.2875905824387195,18.897964043484702
3308,Karlen-pypm,1,UT,9.392816404039845,0.5218231335577692,63.76509505155339
3309,Karlen-pypm,1,VA,37.93596578446369,0.3059352079392233,64.47605891309139
3310,Karlen-pypm,1,VT,2.061754915923164,0.3436258193205273,59305618.12731481
3311,Karlen-pypm,1,WA,24.836532232446082,0.37069451093203104,21.53800154254085
3312,Karlen-pypm,1,WI,14.733380467496252,0.46041813960925787,44.616072462522524
3313,Karlen-pypm,1,WV,17.118824920731758,0.5034948506097575,126.3291604564559
3314,Karlen-pypm,1,WY,6.448772493014982,0.5862520448195437,255000036.0413861
3315,Karlen-pypm,2,AK,15.563097378092833,0.648462390753868,1266115644.8022432
3316,Karlen-pypm,2,AL,42.23939350459904,0.40227993813903856,198.23069983057
3317,Karlen-pypm,2,AR,22.7688583176871,0.5692214579421775,77.78632593549652
3318,Karlen-pypm,2,AZ,22.58360225714868,0.7787449054189202,30.89864600432165
3319,Karlen-pypm,2,CA,68.36029549380254,0.3239824430985903,26.548677306401487
3320,Karlen-pypm,2,CO,37.693114876471924,0.7692472423769781,207.44795626928365
3321,Karlen-pypm,2,CT,23.76309208530206,0.3712983138328447,112.77730670999804
3322,Karlen-pypm,2,DC,2.652271753524788,0.29469686150275426,36859616.516069785
3323,Karlen-pypm,2,DE,9.406912352095134,0.34840416118870865,242.4224411951685
3324,Karlen-pypm,2,FL,75.33795976676154,0.2966061408140218,18.281919808706025
3325,Karlen-pypm,2,GA,35.03516415364323,0.47993375552935924,34.764612085644394
3326,Karlen-pypm,2,IA,15.04478163834406,0.2686568149704296,66.64993566671788
3327,Karlen-pypm,2,ID,9.211554009651536,0.40050234824571895,71.26441159985156
3328,Karlen-pypm,2,IL,28.52359469887087,0.3436577674562756,20.1056109511762
3329,Karlen-pypm,2,IN,19.719349058037572,0.38665390309877595,42.0902822107266
3330,Karlen-pypm,2,KS,26.828224621909598,0.27946067314489165,517.888835321297
3331,Karlen-pypm,2,KY,14.546445988938018,0.3729857945881542,30.874261119828905
3332,Karlen-pypm,2,LA,24.966759719857336,0.38410399569011294,89.10914940956914
3333,Karlen-pypm,2,MA,14.219768569910629,0.29019935856960466,25.97327367417939
3334,Karlen-pypm,2,MD,9.282143169450784,0.343783080350029,15.71412984362295
3335,Karlen-pypm,2,ME,18.704228982189612,0.44533878529022886,215289761.7550883
3336,Karlen-pypm,2,MI,44.28452428229404,0.40258658438449135,30.63379237271603
3337,Karlen-pypm,2,MN,15.251080438626458,0.6100432175450583,38.150744888240425
3338,Karlen-pypm,2,MO,29.603501021454754,0.43534560325668764,53.940996059577586
3339,Karlen-pypm,2,MS,15.376191749821302,0.41557274999517035,90.75139474629802
3340,Karlen-pypm,2,MT,5.943445587750043,0.3714653492343777,84876192.88439593
3341,Karlen-pypm,2,NC,139.00786766484575,0.2889976458728602,107.24666607938009
3342,Karlen-pypm,2,ND,5.217366106658521,0.3069038886269718,75785265.14958796
3343,Karlen-pypm,2,NE,17.130621174323537,0.3358945328298732,290248087.45424837
3344,Karlen-pypm,2,NH,5.677227236152266,0.4731022696793554,64.81001574183392
3345,Karlen-pypm,2,NJ,12.979879534389859,0.4056212354496831,21.493920227662013
3346,Karlen-pypm,2,NM,42.06473366350747,0.3564807937585379,44.15698889653956
3347,Karlen-pypm,2,NV,16.141561262777525,0.35870136139505615,43.49068487961883
3348,Karlen-pypm,2,NY,31.033354490114196,0.2586112874176183,23.038871799235743
3349,Karlen-pypm,2,OH,36.8231893339954,0.4661163206834861,555372014.2186757
3350,Karlen-pypm,2,OK,303.7339595465383,0.21359631473033638,497686002.45875174
3351,Karlen-pypm,2,OR,32.41586312005562,0.4103273812665268,32.6938495315308
3352,Karlen-pypm,2,PA,48.771796991890525,0.5737858469634178,46.52345451588033
3353,Karlen-pypm,2,RI,5.703587387855918,0.6337319319839909,82975319.49022697
3354,Karlen-pypm,2,SC,51.72875936512054,0.738982276644579,357.4478431348266
3355,Karlen-pypm,2,SD,2.7602700790123618,0.3450337598765452,92.75600157418339
3356,Karlen-pypm,2,TN,29.198505565743044,0.3139624254380972,58.54475797465004
3357,Karlen-pypm,2,TX,43.54985648656032,0.30034383783834706,48.475189434882616
3358,Karlen-pypm,2,US,552.3166046917129,0.3305305832984518,18.42896265165528
3359,Karlen-pypm,2,UT,9.838652901139003,0.5465918278410558,68.32650969324523
3360,Karlen-pypm,2,VA,37.52198143634063,0.44143507572165447,30.530681371251216
3361,Karlen-pypm,2,VT,2.2080431484585046,0.36800719140975074,57686005.112947665
3362,Karlen-pypm,2,WA,19.67566563503807,0.29366665126922487,22.10640526879572
3363,Karlen-pypm,2,WI,16.80091988823556,0.5600306629411852,53.58585921852054
3364,Karlen-pypm,2,WV,17.09532099727876,0.502803558743493,133.29661111868103
3365,Karlen-pypm,2,WY,7.041694011063996,0.6401540010058178,204958738.71107775
3366,Karlen-pypm,3,AK,15.166410254242761,0.6319337605934484,1234799946.5952382
3367,Karlen-pypm,3,AL,45.398634340693555,0.4323679461018435,226.18419363334712
3368,Karlen-pypm,3,AR,25.50098037331114,0.6375245093327785,89.3390002542287
3369,Karlen-pypm,3,AZ,29.157486174222907,1.2148952572592875,38.376616389109486
3370,Karlen-pypm,3,CA,66.22549358064461,0.31386489848646737,25.808408213328025
3371,Karlen-pypm,3,CO,45.39525305579869,0.9264337358326262,245.53768558237925
3372,Karlen-pypm,3,CT,24.9109614427063,0.3892337725422859,121.06486002559534
3373,Karlen-pypm,3,DC,2.7162474114115605,0.33953092642644506,136.10222222222225
3374,Karlen-pypm,3,DE,10.175018427501742,0.37685253435191635,260.93576923076927
3375,Karlen-pypm,3,FL,76.92480744207293,0.3028535726065863,20.408738107564535
3376,Karlen-pypm,3,GA,48.82294542528134,0.9041286189866914,39.25027075808736
3377,Karlen-pypm,3,IA,12.811596309593899,0.40036238467480934,74.19689936423009
3378,Karlen-pypm,3,ID,11.064944645139443,0.4810845497886714,81.54377737458618
3379,Karlen-pypm,3,IL,26.047917383161362,0.31383032991760673,22.779510727571576
3380,Karlen-pypm,3,IN,27.748711681806057,0.5440923859177658,52.25078332717676
3381,Karlen-pypm,3,KS,31.303370425562804,0.3260767752662792,515.0008899297424
3382,Karlen-pypm,3,KY,16.711283613175862,0.4397706213993647,29.828534404143564
3383,Karlen-pypm,3,LA,24.927956193799766,0.3835070183661503,80.70753845936363
3384,Karlen-pypm,3,MA,17.43946673496641,0.3559074843870696,27.04282377018116
3385,Karlen-pypm,3,MD,8.920257843806983,0.3303799201409994,16.11685973218368
3386,Karlen-pypm,3,ME,17.752746266423117,0.42268443491483615,234000499.84945053
3387,Karlen-pypm,3,MI,40.862305368150736,0.37147550334682483,26.995987098097316
3388,Karlen-pypm,3,MN,16.682925402938178,0.6673170161175271,39.657563762402475
3389,Karlen-pypm,3,MO,33.6488632794631,0.4948362246979867,67.04563328135595
3390,Karlen-pypm,3,MS,19.576184510777374,0.5290860678588479,102.73204287893647
3391,Karlen-pypm,3,MT,6.112937100936014,0.38205856880850086,95600167.10309526
3392,Karlen-pypm,3,NC,146.08733689132674,0.32036696686694466,68.54201741318369
3393,Karlen-pypm,3,ND,5.112729212465687,0.3007487772038639,82400151.31484595
3394,Karlen-pypm,3,NE,13.935781284162005,0.2732506134149412,360400185.45111114
3395,Karlen-pypm,3,NH,3.5471115009257885,0.32246468190234445,52.27178571428573
3396,Karlen-pypm,3,NJ,12.544321424453376,0.4181440474817791,21.11894439258932
3397,Karlen-pypm,3,NM,45.48057827248902,0.38542862942787304,46.461670555266615
3398,Karlen-pypm,3,NV,14.242928069747455,0.3165095126610546,51.75485833548707
3399,Karlen-pypm,3,NY,36.92352908376988,0.3076960756980823,25.914780609147563
3400,Karlen-pypm,3,OH,39.16954173844774,0.49581698403098406,629500126.0347532
3401,Karlen-pypm,3,OK,317.0398208427452,0.22295346050825965,75.16248306684709
3402,Karlen-pypm,3,OR,36.28399096020172,0.4592910248126799,34.268978179304604
3403,Karlen-pypm,3,PA,41.45616962528015,0.4877196426503546,39.11092238989458
3404,Karlen-pypm,3,RI,5.724596055618248,0.8177994365168925,86100110.81880952
3405,Karlen-pypm,3,SC,57.63034790802499,0.823290684400357,386.8243138805639
3406,Karlen-pypm,3,SD,3.2566854315392515,0.40708567894240644,109.41746031746031
3407,Karlen-pypm,3,TN,17.834517094667856,0.3022799507570823,23.878162088865963
3408,Karlen-pypm,3,TX,55.86936548771608,0.4434076626009213,46.146949079089005
3409,Karlen-pypm,3,US,645.4732961168882,0.38627965057862856,19.6925769133804
3410,Karlen-pypm,3,UT,10.539639462524322,0.6587274664077701,65.96696275946276
3411,Karlen-pypm,3,VA,34.28824871585016,0.40339116136294306,32.478416865402245
3412,Karlen-pypm,3,VT,2.260973241770013,0.37682887362833545,56000051.13333333
3413,Karlen-pypm,3,WA,24.310491562286437,0.3628431576460662,22.967696881688983
3414,Karlen-pypm,3,WI,17.373917232449333,0.5791305744149778,60.534205222560885
3415,Karlen-pypm,3,WV,17.870590365178202,0.59568634550594,142.47681083073525
3416,Karlen-pypm,3,WY,7.306777675555758,0.6642525159596143,230200057.06803036
3417,Karlen-pypm,4,AK,14.934412163411945,0.6222671734754976,1111851803.24368
3418,Karlen-pypm,4,AL,52.12105567277436,0.496391006407375,249.81667179826132
3419,Karlen-pypm,4,AR,30.64104001716217,0.7660260004290543,93.95007214230692
3420,Karlen-pypm,4,AZ,38.137834815894365,1.589076450662265,51.22098864717083
3421,Karlen-pypm,4,CA,80.78265765483195,0.3828561974162652,28.403025998614478
3422,Karlen-pypm,4,CO,54.072615784496485,1.103522771112173,293.11202995120965
3423,Karlen-pypm,4,CT,25.074533340068808,0.3917895834385751,116.28478157644824
3424,Karlen-pypm,4,DC,2.6946448951784183,0.3368306118973023,139.97256515775035
3425,Karlen-pypm,4,DE,8.273115763993903,0.31819676015361176,170.46384479717815
3426,Karlen-pypm,4,FL,66.27886373330323,0.26094040839883165,15.76120119505316
3427,Karlen-pypm,4,GA,65.47942849136327,1.2125820090993196,50.15629642590396
3428,Karlen-pypm,4,IA,13.21186335583794,0.5081485906091515,53.74216575071411
3429,Karlen-pypm,4,ID,11.919265450894569,0.5182289326475898,99.61844689241207
3430,Karlen-pypm,4,IL,29.175674799394102,0.3515141542095675,27.26631358433147
3431,Karlen-pypm,4,IN,29.93316629500535,0.9070656453031924,50.3600551554407
3432,Karlen-pypm,4,KS,36.01330001232569,0.3751385417950593,626.7933972973439
3433,Karlen-pypm,4,KY,16.53521494669281,0.5010671195967518,27.75115112631671
3434,Karlen-pypm,4,LA,24.501791317733847,0.37695063565744386,76.44048202057313
3435,Karlen-pypm,4,MA,20.57101520748713,0.41981663688749243,31.710752017643557
3436,Karlen-pypm,4,MD,9.687563619862782,0.3725986007639532,17.898861555546834
3437,Karlen-pypm,4,ME,20.04594722132132,0.47728445765050764,259753615.89053193
3438,Karlen-pypm,4,MI,41.71767544392238,0.4345591192075247,26.952663117460716
3439,Karlen-pypm,4,MN,15.404256266081498,0.6418440110867291,34.27231564615311
3440,Karlen-pypm,4,MO,40.88406372496094,0.6012362312494256,78.20651125637347
3441,Karlen-pypm,4,MS,23.34221259625764,0.630870610709666,115.16758471146554
3442,Karlen-pypm,4,MT,5.883498581248708,0.36771866132804426,102469221.91945916
3443,Karlen-pypm,4,NC,151.01056990231584,0.3311635304875348,79.66971235841028
3444,Karlen-pypm,4,ND,5.980338154690289,0.3517845973347229,86666747.60742816
3445,Karlen-pypm,4,NE,17.953613068745305,0.3520316287989275,453580423.2208303
3446,Karlen-pypm,4,NH,4.344600736034964,0.39496370327590585,56.0001469723692
3447,Karlen-pypm,4,NJ,13.980621508995148,0.46602071696650493,21.641962484936712
3448,Karlen-pypm,4,NM,46.70128477890089,0.395773599821194,48.002973300159795
3449,Karlen-pypm,4,NV,16.76249119645141,0.372499804365587,57.70957657267083
3450,Karlen-pypm,4,NY,46.38497122512372,0.38654142687603105,29.95356738099961
3451,Karlen-pypm,4,OH,42.906163763367246,0.5431159970046486,727777919.9068961
3452,Karlen-pypm,4,OK,229.60022986825504,0.3322724021248264,85.30894897645965
3453,Karlen-pypm,4,OR,40.81327398449349,0.5166237213227024,39.50134487315296
3454,Karlen-pypm,4,PA,39.46624436711003,0.4643087572601181,33.81449049300443
3455,Karlen-pypm,4,RI,5.596328161293696,0.7994754516133853,89012451.24897122
3456,Karlen-pypm,4,SC,62.053364131205655,0.8864766304457949,454.5226827356457
3457,Karlen-pypm,4,SD,3.37902023932645,0.42237752991580624,100.35822065451694
3458,Karlen-pypm,4,TN,26.275632987406585,0.44534971165095905,27.46898817206037
3459,Karlen-pypm,4,TX,73.21489678413205,0.5810706093978735,51.007033699911766
3460,Karlen-pypm,4,US,502.9113076212676,0.8423975002031284,15.028663899238346
3461,Karlen-pypm,4,UT,10.671873729054747,0.6669921080659217,71.66102107768775
3462,Karlen-pypm,4,VA,34.977754835514155,0.41150299806487234,31.510823496131884
3463,Karlen-pypm,4,VT,2.123152791905891,0.35385879865098174,53580279.786008224
3464,Karlen-pypm,4,WA,24.00916491675627,0.35834574502621297,24.463135957633288
3465,Karlen-pypm,4,WI,22.47171061084976,0.7490570203616588,73.3163620806706
3466,Karlen-pypm,4,WV,16.04594098899227,0.5348646996330756,108.69336649005858
3467,Karlen-pypm,4,WY,7.36825020687484,0.6698409278977128,249382761.5669036
3468,MIT-Cassandra,1,AK,,,
3469,MIT-Cassandra,1,AL,30.333293619192304,0.28086382980733615,115.91558088838414
3470,MIT-Cassandra,1,AR,27.92839581924977,0.6494975771918551,72.33476924591746
3471,MIT-Cassandra,1,AZ,30.882443682537932,0.582687616651659,50.85163732201116
3472,MIT-Cassandra,1,CA,181.05396082565508,0.8580756437234838,63.180569465588945
3473,MIT-Cassandra,1,CO,31.38572182305086,0.5411331348801872,90.77999191038431
3474,MIT-Cassandra,1,CT,24.21467656257795,0.37835432129028046,71.80375649092305
3475,MIT-Cassandra,1,DC,,,
3476,MIT-Cassandra,1,DE,9.109391960822322,0.33738488743786377,93.80859701219451
3477,MIT-Cassandra,1,FL,235.95402948526242,0.6819480620961341,56.6539273606119
3478,MIT-Cassandra,1,GA,79.51483691679651,0.709953901042826,65.8892570700468
3479,MIT-Cassandra,1,IA,23.324787693468743,0.35884288759182675,92420224.44502385
3480,MIT-Cassandra,1,ID,91.58539003362219,3.3920514827267474,327.7034669255475
3481,MIT-Cassandra,1,IL,68.55392923052234,0.8259509545846065,56.77084743562045
3482,MIT-Cassandra,1,IN,36.416832498426416,0.7140555391848317,63.76207425763501
3483,MIT-Cassandra,1,KS,21.9966111281451,0.22913136591817812,215.5212556988867
3484,MIT-Cassandra,1,KY,36.74339128960771,0.9421382381950696,55.070081682781776
3485,MIT-Cassandra,1,LA,26.316618512970543,0.4048710540457008,70.60358383515948
3486,MIT-Cassandra,1,MA,49.49873951093107,0.9899747902186212,69.75420176662146
3487,MIT-Cassandra,1,MD,26.973681982793337,0.9990252586219754,51.44149735920609
3488,MIT-Cassandra,1,ME,16.686872419549765,0.3973064861797563,31147272.32041959
3489,MIT-Cassandra,1,MI,86.92352206983965,0.7902138369985421,55.895049692448126
3490,MIT-Cassandra,1,MN,29.244651831544072,1.0084362700532437,67.48039937447224
3491,MIT-Cassandra,1,MO,55.48675215476731,0.6234466534243517,92.49683886625942
3492,MIT-Cassandra,1,MS,16.821809298493054,0.4546434945538663,81.4815796615984
3493,MIT-Cassandra,1,MT,11.988086201101524,0.3330023944750423,28758153.653717287
3494,MIT-Cassandra,1,NC,229.02069542934942,0.4761345019321194,166.7951512511521
3495,MIT-Cassandra,1,ND,6.116740275698828,0.35980825151169576,13595203.220219046
3496,MIT-Cassandra,1,NE,21.965481924166248,0.4306957240032598,96149074.82579793
3497,MIT-Cassandra,1,NH,7.877153955868907,0.5251435970579271,68.56494834035296
3498,MIT-Cassandra,1,NJ,49.11862622948633,1.0233047131142985,59.71884391552097
3499,MIT-Cassandra,1,NM,48.42998533006972,0.3874398826405578,72.6788502629596
3500,MIT-Cassandra,1,NV,31.093074784517803,0.6909572174337291,63.5520544826787
3501,MIT-Cassandra,1,NY,102.6362947473047,0.8553024562275392,56.175303370404094
3502,MIT-Cassandra,1,OH,50.60983321008342,0.6406308001276384,159431878.350193
3503,MIT-Cassandra,1,OK,214.1069949003677,0.1505675069622839,918829267.6786681
3504,MIT-Cassandra,1,OR,39.440471368235606,0.4992464730156405,61.830971337735285
